ID_Customer,Customer_Name,Customer_Segment,Customer_Size,Industry,Region_CC,Region_OC,Country,Acquisition_Channel,Customer_Start_Date
C01731,Redwood Trading SAS 1731,Mid-Market,Medium,Retail,DACH,Unknown,France,Website,2021-05-01
C01732,Everline Industries LLC 1732,Mid-Market,Large,Construction,Western Europe,South,France,Website,2022-06-01
C01733,Redwood Systems AG 1733,Mid-Market,Very Large,Automotive,Southern Europe,North,Germany,Outbound Sales,2023-01-01
C01734,Redwood Solutions Group 1734,SMB,Medium,Technology,DACH,West,Italy,Outbound Sales,2023-10-01
C01735,Northstar Industries Group 1735,Enterprise,Very Large,Manufacturing,Western Europe,Central,Belgium,Partner,2024-08-01
C01736,BluePeak Systems Group 1736,Mid-Market,Large,Construction,DACH,Central,Netherlands,Outbound Sales,2023-08-01
C01737,Northstar Logistics GmbH 1737,Mid-Market,Medium,Technology,DACH,West,Austria,Trade Fair,2021-02-01
C01738,Summit Manufacturing LLC 1738,Mid-Market,Large,Technology,Western Europe,East,Germany,Outbound Sales,2023-01-01
C01739,NovaCore Logistics BV 1739,Enterprise,Medium,Healthcare,DACH,West,Germany,Inbound,2022-02-01
C01740,Vertex Solutions SAS 1740,Mid-Market,Very Large,Logistics,Western Europe,North,Germany,Partner,2024-03-01
C01741,BluePeak Systems AG 1741,SMB,Small,Automotive,Western Europe,West,Switzerland,Outbound Sales,2020-09-01
C01742,Summit Solutions GmbH 1742,Public Sector,Medium,Public Administration,Benelux,South,Austria,Referral,2022-04-01
C01743,Nexora Logistics GmbH 1743,Mid-Market,Medium,Food & Beverage,DACH,South,France,Trade Fair,2022-07-01
C01744,Nexora Distribution BV 1744,Mid-Market,Medium,Manufacturing,DACH,North,Italy,Partner,2022-10-01
C01745,Vertex Industries Ltd 1745,Mid-Market,Large,Public Administration,DACH,West,Germany,Inbound,2020-08-01
C01746,Northstar Distribution SAS 1746,Public Sector,Very Large,Logistics,Western Europe,Central,Netherlands,Partner,2021-05-01
C01747,BluePeak Trading Group 1747,Mid-Market,Very Large,Healthcare,Western Europe,Central,Germany,Inbound,2021-09-01
C01748,IronBridge Partners SAS 1748,SMB,Small,Construction,Southern Europe,Central,France,Website,2022-10-01
C01749,Summit Manufacturing Ltd 1749,SMB,Small,Public Administration,Western Europe,West,Netherlands,Partner,2024-01-01
C01750,Redwood Solutions LLC 1750,Mid-Market,Small,Food & Beverage,Western Europe,West,France,Outbound Sales,2022-02-01
C01751,Nexora Supplies SAS 1751,Public Sector,Large,Technology,Southern Europe,West,Germany,Outbound Sales,2022-05-01
C01752,Vertex Industries GmbH 1752,Distributor,Medium,Logistics,DACH,Unknown,Germany,Inbound,2024-08-01
C01753,Atlas Energy AG 1753,SMB,Large,Logistics,Southern Europe,West,France,Trade Fair,2020-10-01
C01754,BluePeak Partners BV 1754,Mid-Market,Medium,Automotive,DACH,West,Netherlands,Trade Fair,2022-10-01
C01755,Silverline Services SRL 1755,Public Sector,Large,Retail,Western Europe,South,France,Inbound,2022-07-01
C01756,Silverline Systems BV 1756,Mid-Market,Large,Manufacturing,DACH,North,Belgium,Outbound Sales,2022-10-01
C01757,Atlas Retail Group Group 1757,Distributor,Large,Healthcare,Southern Europe,West,Spain,Inbound,2020-11-01
C01758,Silverline Technologies SRL 1758,Distributor,Medium,Technology,Southern Europe,Central,Italy,Partner,2023-12-01
C01759,Vertex Solutions GmbH 1759,Mid-Market,Medium,Technology,Western Europe,West,France,Partner,2020-09-01
C01760,Summit Technologies SRL 1760,Mid-Market,Large,Construction,Western Europe,East,Spain,Trade Fair,2022-02-01
C01761,Prime Partners Group 1761,Enterprise,Very Large,Retail,Western Europe,South,Germany,Inbound,2022-08-01
C01762,Redwood Solutions SAS 1762,Enterprise,Medium,Manufacturing,DACH,North,France,Outbound Sales,2023-10-01
C01763,Redwood Energy Ltd 1763,Enterprise,Large,Automotive,DACH,West,Germany,Trade Fair,2022-12-01
C01764,Atlas Services AG 1764,Public Sector,Very Large,Logistics,DACH,North,Spain,Partner,2021-11-01
C01765,Atlas Distribution SRL 1765,SMB,Medium,Healthcare,DACH,East,Austria,Unknown,2021-09-01
C01766,Silverline Industries GmbH 1766,Mid-Market,Large,Healthcare,Southern Europe,West,Spain,Referral,2022-02-01
C01767,Atlas Medical GmbH 1767,SMB,Very Large,Manufacturing,DACH,South,Germany,Website,2020-11-01
C01768,Silverline Solutions Group 1768,Enterprise,Large,Energy,Western Europe,Central,Austria,Inbound,2021-07-01
C01769,BluePeak Energy LLC 1769,Mid-Market,Large,Logistics,Western Europe,South,Germany,Website,2020-11-01
C01770,Greenfield Logistics Group 1770,SMB,Small,Automotive,DACH,Unknown,Italy,Inbound,2024-07-01
C01771,IronBridge Energy Group 1771,Distributor,Large,Automotive,DACH,North,Italy,Trade Fair,2022-11-01
C01772,BrightPath Supplies SAS 1772,SMB,Small,Healthcare,Southern Europe,South,France,Trade Fair,2021-03-01
C01773,Vertex Manufacturing GmbH 1773,Mid-Market,Medium,Logistics,Western Europe,East,Spain,Outbound Sales,2021-12-01
C01774,IronBridge Supplies BV 1774,Distributor,Large,Logistics,Benelux,East,France,Inbound,2021-01-01
C01775,ClearView Medical GmbH 1775,Mid-Market,Medium,Automotive,Southern Europe,West,Austria,Unknown,2021-03-01
C01776,UrbanGrid Technologies Group 1776,SMB,Medium,Food & Beverage,DACH,South,Germany,Trade Fair,2020-12-01
C01777,Everline Services SAS 1777,Mid-Market,Small,Technology,Benelux,South,Germany,Outbound Sales,2022-06-01
C01778,Northstar Services GmbH 1778,Enterprise,Large,Retail,Western Europe,East,Austria,Outbound Sales,2022-10-01
C01779,Vertex Partners SAS 1779,Mid-Market,Medium,Logistics,Western Europe,South,Germany,Website,2023-01-01
C01780,NovaCore Distribution AG 1780,SMB,Medium,Construction,DACH,South,France,Inbound,2023-12-01
C01781,ClearView Medical SRL 1781,Mid-Market,Large,Automotive,Southern Europe,North,Germany,Website,2022-01-01
C01782,Nexora Solutions SRL 1782,Distributor,Large,Automotive,DACH,South,Italy,Website,2022-09-01
C01783,Summit Industries BV 1783,Mid-Market,Medium,Manufacturing,Southern Europe,North,Germany,Referral,2023-09-01
C01784,NovaCore Supplies Group 1784,SMB,Medium,Technology,Southern Europe,North,Switzerland,Partner,2021-06-01
C01785,Prime Energy BV 1785,Distributor,Medium,Energy,Western Europe,South,Austria,Trade Fair,2020-10-01
C01786,Prime Distribution SRL 1786,Mid-Market,Large,Public Administration,DACH,East,Austria,Inbound,2022-11-01
C01787,Vertex Logistics SAS 1787,SMB,Medium,Construction,Benelux,Central,France,Website,2022-11-01
C01788,Redwood Trading SAS 1788,Enterprise,Large,Construction,Western Europe,Central,Italy,Outbound Sales,2021-03-01
C01789,Redwood Solutions AG 1789,Distributor,Large,Manufacturing,DACH,West,Switzerland,Inbound,2022-05-01
C01790,BluePeak Medical BV 1790,Enterprise,Large,Manufacturing,DACH,North,Spain,Unknown,2022-05-01
C01791,Nexora Partners SRL 1791,SMB,Small,Energy,Western Europe,North,France,Trade Fair,2021-03-01
C01792,UrbanGrid Logistics SAS 1792,Distributor,Medium,Energy,Southern Europe,Central,Austria,Website,2022-10-01
C01793,Summit Logistics LLC 1793,SMB,Medium,Healthcare,DACH,South,Germany,Inbound,2023-01-01
C01794,Redwood Medical AG 1794,SMB,Small,Retail,DACH,West,Belgium,Inbound,2022-10-01
C01795,Nexora Trading SRL 1795,Mid-Market,Very Large,Manufacturing,Western Europe,West,Switzerland,Outbound Sales,2023-05-01
C01796,Vertex Energy Group 1796,Distributor,Large,Energy,Benelux,South,Spain,Website,2020-10-01
C01797,UrbanGrid Technologies Group 1797,Mid-Market,Medium,Retail,DACH,East,Netherlands,Referral,2022-10-01
C01798,BluePeak Retail Group GmbH 1798,Distributor,Large,Automotive,DACH,West,Germany,Outbound Sales,2021-05-01
C01799,BluePeak Partners Group 1799,Enterprise,Large,Technology,Western Europe,East,Germany,Inbound,2022-01-01
C01800,Northstar Trading SRL 1800,Mid-Market,Medium,Manufacturing,Benelux,North,Germany,Trade Fair,2021-03-01
C01801,Everline Manufacturing GmbH 1801,Mid-Market,Large,Manufacturing,DACH,East,Germany,Inbound,2022-09-01
C01802,Redwood Services GmbH 1802,SMB,Small,Energy,Western Europe,West,Austria,Partner,2022-11-01
C01803,NovaCore Retail Group BV 1803,Enterprise,Very Large,Automotive,Western Europe,North,Germany,Trade Fair,2021-11-01
C01804,BrightPath Distribution BV 1804,Enterprise,Very Large,Logistics,DACH,North,Italy,Outbound Sales,2024-05-01
C01805,IronBridge Services GmbH 1805,Distributor,Large,Energy,DACH,North,Netherlands,Referral,2021-08-01
C01806,Greenfield Distribution Ltd 1806,SMB,Medium,Technology,DACH,East,Austria,Referral,2020-12-01
C01807,Summit Distribution GmbH 1807,SMB,Small,Technology,DACH,East,France,Partner,2024-07-01
C01808,NovaCore Distribution GmbH 1808,Mid-Market,Large,Technology,DACH,South,Germany,Partner,2022-05-01
C01809,Vertex Supplies LLC 1809,Distributor,Large,Automotive,Benelux,East,France,Partner,2022-04-01
C01810,NovaCore Manufacturing SAS 1810,Public Sector,Very Large,Automotive,DACH,South,Germany,Partner,2021-03-01
C01811,NovaCore Manufacturing BV 1811,Mid-Market,Large,Healthcare,DACH,East,Austria,Referral,2023-09-01
C01812,BrightPath Industries SAS 1812,SMB,Small,Technology,DACH,South,Germany,Inbound,2021-09-01
C01813,Greenfield Services BV 1813,Mid-Market,Large,Energy,Southern Europe,South,Germany,Inbound,2021-12-01
C01814,Greenfield Partners Ltd 1814,Mid-Market,Large,Construction,Southern Europe,South,Germany,Outbound Sales,2022-03-01
C01815,Silverline Partners Ltd 1815,Mid-Market,Very Large,Manufacturing,DACH,West,Germany,Outbound Sales,2022-03-01
C01816,ClearView Logistics LLC 1816,Distributor,Large,Logistics,DACH,West,Germany,Trade Fair,2021-11-01
C01817,Atlas Distribution LLC 1817,Public Sector,Medium,Public Administration,DACH,North,Spain,Outbound Sales,2022-06-01
C01818,Greenfield Supplies LLC 1818,Distributor,Medium,Energy,DACH,East,Belgium,Partner,2021-02-01
C01819,ClearView Systems SAS 1819,Distributor,Medium,Manufacturing,Southern Europe,East,Spain,Referral,2022-10-01
C01820,UrbanGrid Trading LLC 1820,SMB,Small,Retail,DACH,West,Switzerland,Partner,2024-04-01
C01821,UrbanGrid Retail Group LLC 1821,Mid-Market,Medium,Food & Beverage,Western Europe,Central,Spain,Partner,2021-03-01
C01822,Everline Distribution AG 1822,Mid-Market,Large,Automotive,DACH,West,Netherlands,Partner,2021-06-01
C01823,Nexora Technologies LLC 1823,Mid-Market,Large,Construction,Benelux,West,Austria,Outbound Sales,2021-03-01
C01824,Redwood Energy SRL 1824,Public Sector,Medium,Logistics,DACH,South,Switzerland,Inbound,2022-04-01
C01825,BrightPath Medical BV 1825,Mid-Market,Large,Retail,DACH,Unknown,Netherlands,Referral,2020-08-01
C01826,NovaCore Solutions Group 1826,SMB,Medium,Automotive,Western Europe,West,Germany,Referral,2021-03-01
C01827,BluePeak Supplies Group 1827,SMB,Medium,Energy,DACH,East,Germany,Outbound Sales,2022-01-01
C01828,IronBridge Energy Group 1828,SMB,Small,Healthcare,DACH,East,Germany,Partner,2023-10-01
C01829,BrightPath Medical BV 1829,SMB,Small,Manufacturing,DACH,North,Switzerland,Inbound,2020-12-01
C01830,Summit Solutions BV 1830,SMB,Small,Healthcare,Western Europe,East,Germany,Partner,2021-07-01
C01831,BrightPath Technologies Ltd 1831,SMB,Small,Healthcare,DACH,North,Austria,Unknown,2022-02-01
C01832,Silverline Logistics Ltd 1832,SMB,Small,Manufacturing,Southern Europe,Central,Germany,Website,2024-01-01
C01833,Prime Distribution Ltd 1833,Public Sector,Very Large,Retail,DACH,Central,Germany,Referral,2020-11-01
C01834,Atlas Distribution SRL 1834,SMB,Small,Manufacturing,DACH,East,Netherlands,Partner,2021-05-01
C01835,Prime Solutions GmbH 1835,Mid-Market,Very Large,Manufacturing,Southern Europe,West,Switzerland,Trade Fair,2022-04-01
C01836,Silverline Services BV 1836,Mid-Market,Large,Manufacturing,Southern Europe,East,Austria,Unknown,2020-08-01
C01837,IronBridge Technologies SRL 1837,Distributor,Large,Construction,DACH,North,Austria,Trade Fair,2021-03-01
C01838,Redwood Retail Group AG 1838,Mid-Market,Very Large,Manufacturing,Southern Europe,Central,Germany,Partner,2021-01-01
C01839,ClearView Services LLC 1839,Mid-Market,Small,Food & Beverage,Western Europe,Central,Germany,Trade Fair,2021-08-01
C01840,NovaCore Distribution Ltd 1840,SMB,Small,Construction,DACH,Central,France,Outbound Sales,2021-07-01
C01841,Greenfield Medical GmbH 1841,SMB,Small,Food & Beverage,DACH,North,Italy,Partner,2021-02-01
C01842,BluePeak Technologies Ltd 1842,Mid-Market,Medium,Technology,Southern Europe,Central,France,Referral,2022-04-01
C01843,Northstar Distribution BV 1843,SMB,Small,Food & Beverage,Southern Europe,North,Austria,Partner,2022-01-01
C01844,Nexora Solutions LLC 1844,SMB,Small,Technology,Benelux,Central,Netherlands,Website,2024-06-01
C01845,Summit Energy Group 1845,Public Sector,Medium,Manufacturing,DACH,Central,Austria,Partner,2021-07-01
C01846,Prime Medical AG 1846,Enterprise,Very Large,Technology,DACH,North,Italy,Unknown,2022-09-01
C01847,Silverline Partners GmbH 1847,SMB,Small,Logistics,DACH,West,Germany,Inbound,2024-09-01
C01848,BluePeak Medical GmbH 1848,SMB,Medium,Construction,Southern Europe,East,Switzerland,Inbound,2021-01-01
C01849,BluePeak Medical SAS 1849,Enterprise,Very Large,Healthcare,Southern Europe,East,Belgium,Inbound,2022-11-01
C01850,BrightPath Distribution LLC 1850,Mid-Market,Large,Technology,DACH,Central,Netherlands,Referral,2024-06-01
C01851,UrbanGrid Technologies SAS 1851,Mid-Market,Large,Technology,Southern Europe,South,Italy,Outbound Sales,2021-12-01
C01852,Greenfield Services GmbH 1852,Public Sector,Medium,Manufacturing,Western Europe,Unknown,Austria,Website,2024-08-01
C01853,BluePeak Medical LLC 1853,SMB,Medium,Energy,Western Europe,Unknown,Germany,Outbound Sales,2022-11-01
C01854,ClearView Trading BV 1854,Mid-Market,Small,Manufacturing,DACH,East,Belgium,Referral,2022-03-01
C01855,Summit Solutions Ltd 1855,SMB,Small,Technology,Western Europe,West,Italy,Website,2020-09-01
C01856,ClearView Industries SAS 1856,Distributor,Large,Retail,Southern Europe,East,Germany,Inbound,2021-01-01
C01857,ClearView Retail Group AG 1857,Distributor,Large,Logistics,Western Europe,North,Netherlands,Outbound Sales,2021-04-01
C01858,Vertex Industries SRL 1858,Mid-Market,Small,Food & Beverage,DACH,East,Austria,Inbound,2022-12-01
C01859,Redwood Partners Group 1859,SMB,Very Large,Manufacturing,Benelux,West,Belgium,Website,2021-02-01
C01860,Prime Medical SAS 1860,Enterprise,Very Large,Energy,DACH,South,Germany,Outbound Sales,2023-01-01
C01861,Northstar Manufacturing Group 1861,SMB,Small,Healthcare,DACH,South,France,Partner,2022-03-01
C01862,Summit Energy Group 1862,Distributor,Large,Healthcare,Benelux,Unknown,Netherlands,Unknown,2021-01-01
C01863,BrightPath Technologies GmbH 1863,SMB,Large,Automotive,DACH,South,Germany,Outbound Sales,2023-04-01
C01864,Greenfield Retail Group SRL 1864,Distributor,Large,Healthcare,DACH,North,Spain,Inbound,2021-11-01
C01865,IronBridge Partners AG 1865,SMB,Large,Retail,DACH,West,Austria,Referral,2021-01-01
C01866,BrightPath Industries AG 1866,SMB,Medium,Retail,DACH,North,Spain,Trade Fair,2023-10-01
C01867,Vertex Retail Group BV 1867,Distributor,Medium,Construction,Benelux,East,Germany,Trade Fair,2020-10-01
C01868,UrbanGrid Partners SAS 1868,SMB,Small,Retail,Western Europe,South,Germany,Outbound Sales,2021-04-01
C01869,Vertex Manufacturing Group 1869,Public Sector,Medium,Technology,DACH,West,Germany,Inbound,2020-09-01
C01870,UrbanGrid Manufacturing BV 1870,SMB,Medium,Energy,DACH,South,Germany,Inbound,2020-10-01
C01871,UrbanGrid Systems SRL 1871,Mid-Market,Medium,Manufacturing,Western Europe,West,France,Outbound Sales,2021-02-01
C01872,Greenfield Distribution BV 1872,SMB,Small,Manufacturing,DACH,West,Italy,Trade Fair,2024-04-01
C01873,Silverline Distribution Ltd 1873,Distributor,Medium,Public Administration,DACH,South,France,Referral,2022-12-01
C01874,BrightPath Medical SAS 1874,Distributor,Very Large,Retail,DACH,East,France,Trade Fair,2022-06-01
C01875,Nexora Manufacturing Group 1875,Mid-Market,Small,Technology,Western Europe,West,Italy,Partner,2024-02-01
C01876,BluePeak Energy AG 1876,Public Sector,Medium,Retail,DACH,West,France,Trade Fair,2021-06-01
C01877,Prime Trading Group 1877,Mid-Market,Medium,Technology,Western Europe,West,Germany,Inbound,2023-01-01
C01878,NovaCore Industries LLC 1878,Mid-Market,Large,Logistics,Western Europe,Central,Spain,Outbound Sales,2020-12-01
C01879,IronBridge Solutions SRL 1879,Mid-Market,Large,Manufacturing,DACH,North,Germany,Outbound Sales,2021-08-01
C01880,Vertex Retail Group Ltd 1880,Mid-Market,Small,Manufacturing,DACH,South,Austria,Outbound Sales,2022-11-01
C01881,UrbanGrid Partners GmbH 1881,Distributor,Large,Construction,Southern Europe,North,Germany,Trade Fair,2023-01-01
C01882,NovaCore Services SRL 1882,Mid-Market,Large,Healthcare,DACH,West,Netherlands,Inbound,2022-06-01
C01883,Greenfield Retail Group GmbH 1883,SMB,Small,Construction,Southern Europe,North,France,Outbound Sales,2020-11-01
C01884,Northstar Manufacturing LLC 1884,Mid-Market,Large,Automotive,DACH,East,Switzerland,Website,2021-06-01
C01885,Greenfield Retail Group Ltd 1885,Mid-Market,Medium,Food & Beverage,Southern Europe,West,Italy,Website,2020-08-01
C01886,Everline Industries BV 1886,Mid-Market,Medium,Retail,Benelux,South,Germany,Referral,2022-10-01
C01887,Summit Supplies LLC 1887,SMB,Medium,Technology,DACH,North,Italy,Trade Fair,2022-08-01
C01888,UrbanGrid Distribution Group 1888,SMB,Large,Healthcare,Benelux,East,Germany,Website,2021-06-01
C01889,Redwood Logistics AG 1889,Mid-Market,Very Large,Logistics,DACH,West,France,Website,2022-08-01
C01890,Prime Manufacturing AG 1890,SMB,Small,Energy,DACH,South,Germany,Trade Fair,2023-01-01
C01891,Nexora Manufacturing Group 1891,Mid-Market,Medium,Logistics,Southern Europe,West,Spain,Partner,2022-04-01
C01892,Nexora Trading LLC 1892,Enterprise,Large,Retail,Benelux,West,France,Outbound Sales,2021-04-01
C01893,ClearView Energy AG 1893,Public Sector,Medium,Manufacturing,Southern Europe,North,France,Website,2023-08-01
C01894,NovaCore Trading GmbH 1894,Enterprise,Very Large,Manufacturing,Western Europe,West,Switzerland,Partner,2021-11-01
C01895,Silverline Logistics SRL 1895,SMB,Large,Automotive,Benelux,East,Netherlands,Inbound,2022-10-01
C01896,Nexora Systems GmbH 1896,Mid-Market,Medium,Automotive,Southern Europe,West,Spain,Inbound,2021-10-01
C01897,Everline Manufacturing SRL 1897,Mid-Market,Very Large,Public Administration,Benelux,North,Netherlands,Outbound Sales,2022-11-01
C01898,Everline Services AG 1898,Enterprise,Very Large,Technology,Western Europe,West,Germany,Inbound,2021-03-01
C01899,Redwood Manufacturing AG 1899,SMB,Small,Food & Beverage,DACH,West,Austria,Outbound Sales,2022-07-01
C01900,IronBridge Supplies SRL 1900,SMB,Small,Manufacturing,Western Europe,West,Netherlands,Trade Fair,2021-10-01
C01901,Prime Supplies LLC 1901,SMB,Small,Logistics,Southern Europe,East,Germany,Referral,2022-10-01
C01902,Prime Technologies BV 1902,SMB,Small,Technology,Western Europe,West,Belgium,Partner,2023-01-01
C01903,Prime Industries GmbH 1903,Distributor,Medium,Construction,Western Europe,South,Switzerland,Trade Fair,2023-12-01
